,pet_id,primary_breed,mixed_breed,age,gender,shelter_name,num_photos,pet_location,adoption_fee
2409,73400800,Mixed Breed,True,Adult,Male,LifeLine Animal Project,3,"Atlanta, GA",
2410,73400801,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2411,73400803,Mixed Breed,True,Young,Female,LifeLine Animal Project,3,"Atlanta, GA",
2412,73400804,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2413,73400806,Mixed Breed,True,Adult,Female,LifeLine Animal Project,3,"Atlanta, GA",
2414,73400807,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2415,73400807,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2416,73400809,Mixed Breed,True,Adult,Female,LifeLine Animal Project,3,"Atlanta, GA",
2417,73400812,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2418,73400815,Mixed Breed,True,Adult,Female,LifeLine Animal Project,3,"Atlanta, GA",
2419,73400817,Mixed Breed,True,Adult,Female,LifeLine Animal Project,3,"Atlanta, GA",
2420,73400818,Cardigan Welsh Corgi,True,Young,Female,LifeLine Animal Project,1,"Atlanta, GA",
2421,73400822,Mixed Breed,True,Adult,Male,LifeLine Animal Project,3,"Atlanta, GA",
2422,73400824,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2423,73400824,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2424,73400825,Mixed Breed,True,Adult,Female,LifeLine Animal Project,3,"Atlanta, GA",
2425,73400827,Mixed Breed,True,Senior,Male,LifeLine Animal Project,3,"Atlanta, GA",
2426,73400829,Mixed Breed,True,Senior,Female,LifeLine Animal Project,3,"Atlanta, GA",
2427,73400834,Mixed Breed,True,Young,Female,LifeLine Animal Project,3,"Atlanta, GA",
2428,73400835,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2429,73400836,Mixed Breed,True,Young,Female,LifeLine Animal Project,3,"Atlanta, GA",
2430,73400838,Mixed Breed,True,Baby,Male,LifeLine Animal Project,3,"Atlanta, GA",
2431,73400838,Mixed Breed,True,Baby,Male,LifeLine Animal Project,3,"Atlanta, GA",
2432,73400839,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2433,73400839,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2434,73400840,Mixed Breed,True,Young,Female,LifeLine Animal Project,3,"Atlanta, GA",
2435,73400843,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2436,73400843,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2437,73400850,White German Shepherd,True,Young,Female,LifeLine Animal Project,3,"Atlanta, GA",
2438,73400854,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2439,73400857,Mixed Breed,True,Adult,Male,LifeLine Animal Project,3,"Atlanta, GA",
2440,73400857,Mixed Breed,True,Adult,Male,LifeLine Animal Project,3,"Atlanta, GA",
2441,73400859,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2442,73400863,Mixed Breed,True,Young,Female,LifeLine Animal Project,3,"Atlanta, GA",
2443,73400866,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2444,73400869,Mixed Breed,True,Young,Female,LifeLine Animal Project,3,"Atlanta, GA",
2445,73400874,Mixed Breed,True,Adult,Female,LifeLine Animal Project,3,"Atlanta, GA",
2446,73400878,Mixed Breed,True,Adult,Male,LifeLine Animal Project,3,"Atlanta, GA",
2447,73400878,Mixed Breed,True,Adult,Male,LifeLine Animal Project,3,"Atlanta, GA",
2448,73400884,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2449,73400885,Mixed Breed,True,Young,Female,LifeLine Animal Project,3,"Atlanta, GA",
2450,73400890,Mixed Breed,True,Adult,Female,LifeLine Animal Project,3,"Atlanta, GA",
2451,73400895,Mixed Breed,True,Young,Female,LifeLine Animal Project,3,"Atlanta, GA",
2452,73400896,Mixed Breed,True,Adult,Male,LifeLine Animal Project,3,"Atlanta, GA",
2453,73400897,Mixed Breed,True,Young,Female,LifeLine Animal Project,2,"Atlanta, GA",
2454,73400899,Mixed Breed,True,Young,Female,LifeLine Animal Project,3,"Atlanta, GA",
2455,73400899,Mixed Breed,True,Young,Female,LifeLine Animal Project,3,"Atlanta, GA",
2456,73400905,Mixed Breed,True,Adult,Male,LifeLine Animal Project,3,"Atlanta, GA",
2457,73400905,Mixed Breed,True,Adult,Male,LifeLine Animal Project,3,"Atlanta, GA",
2458,73400907,Mixed Breed,True,Young,Female,LifeLine Animal Project,3,"Atlanta, GA",
2459,73400920,Mixed Breed,True,Young,Female,LifeLine Animal Project,3,"Atlanta, GA",
2460,73400925,Mixed Breed,True,Adult,Male,LifeLine Animal Project,3,"Atlanta, GA",
2461,73400925,Mixed Breed,True,Adult,Male,LifeLine Animal Project,3,"Atlanta, GA",
2462,73400926,Mixed Breed,True,Young,Female,LifeLine Animal Project,3,"Atlanta, GA",
2463,73400926,Mixed Breed,True,Young,Female,LifeLine Animal Project,3,"Atlanta, GA",
2464,73400930,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2465,73400933,Mixed Breed,True,Adult,Female,LifeLine Animal Project,2,"Atlanta, GA",
2466,73400933,Mixed Breed,True,Adult,Female,LifeLine Animal Project,2,"Atlanta, GA",
2467,73400935,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2468,73400937,Mixed Breed,True,Adult,Male,LifeLine Animal Project,3,"Atlanta, GA",
2469,73400939,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2470,73400939,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2471,73400940,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2472,73400948,Mixed Breed,True,Senior,Male,LifeLine Animal Project,3,"Atlanta, GA",
2473,73400948,Mixed Breed,True,Senior,Male,LifeLine Animal Project,3,"Atlanta, GA",
2474,73400950,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2475,73400954,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2476,73400954,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2477,73400959,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2478,73400959,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2479,73400964,Mixed Breed,True,Senior,Female,LifeLine Animal Project,3,"Atlanta, GA",
2480,73400964,Mixed Breed,True,Senior,Female,LifeLine Animal Project,3,"Atlanta, GA",
2481,73400968,Mixed Breed,True,Young,Female,LifeLine Animal Project,3,"Atlanta, GA",
2482,73400971,Mixed Breed,True,Adult,Female,LifeLine Animal Project,2,"Atlanta, GA",
2483,73400980,Mixed Breed,True,Adult,Female,LifeLine Animal Project,3,"Atlanta, GA",
2484,73400982,Mixed Breed,True,Young,Female,LifeLine Animal Project,3,"Atlanta, GA",
2485,73400983,Mixed Breed,True,Young,Male,LifeLine Animal Project,2,"Atlanta, GA",
2486,73400983,Mixed Breed,True,Young,Male,LifeLine Animal Project,2,"Atlanta, GA",
2487,73400986,Mixed Breed,True,Adult,Male,LifeLine Animal Project,3,"Atlanta, GA",
2488,73400990,Mixed Breed,True,Adult,Male,LifeLine Animal Project,3,"Atlanta, GA",
2489,73400990,Mixed Breed,True,Adult,Male,LifeLine Animal Project,3,"Atlanta, GA",
2490,73400996,Mixed Breed,True,Young,Female,LifeLine Animal Project,3,"Atlanta, GA",
2491,73400996,Mixed Breed,True,Young,Female,LifeLine Animal Project,3,"Atlanta, GA",
2492,73400997,Mixed Breed,True,Young,Female,LifeLine Animal Project,3,"Atlanta, GA",
2493,73401000,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2494,73401000,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2495,73401006,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2496,73401006,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2497,73401007,Mixed Breed,True,Senior,Male,LifeLine Animal Project,3,"Atlanta, GA",
2498,73401007,Mixed Breed,True,Senior,Male,LifeLine Animal Project,3,"Atlanta, GA",
2499,73401009,Mixed Breed,True,Young,Female,LifeLine Animal Project,3,"Atlanta, GA",
2500,73401009,Mixed Breed,True,Young,Female,LifeLine Animal Project,3,"Atlanta, GA",
2501,73401019,Mixed Breed,True,Adult,Male,LifeLine Animal Project,3,"Atlanta, GA",
2502,73401020,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2503,73401021,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2504,73401024,Mixed Breed,True,Young,Male,LifeLine Animal Project,3,"Atlanta, GA",
2505,73401025,Mixed Breed,True,Adult,Male,LifeLine Animal Project,3,"Atlanta, GA",
2506,73402656,Hound,True,Baby,Male,"Rescue Pals, Inc.",7,"Buford, GA",350.0
2507,73404903,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,1,"Chamblee, GA",
2508,73404905,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,3,"Chamblee, GA",
2509,73404907,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,3,"Chamblee, GA",
2510,73404909,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,2,"Chamblee, GA",
2511,73404910,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,2,"Chamblee, GA",
2512,73404911,Mixed Breed,True,Young,Male,Dekalb County Animal Services,1,"Chamblee, GA",
2513,73404913,Mixed Breed,True,Young,Male,Dekalb County Animal Services,1,"Chamblee, GA",
2514,73405670,Plott Hound,True,Baby,Female,Save 1at a Time Inc,6,"Duluth, GA",350.0
2515,73405708,Mixed Breed,True,Adult,Female,LifeLine Animal Project,2,"Atlanta, GA",
2516,73405778,Mixed Breed,True,Young,Male,Athenspets,5,"Athens, GA",
2517,73405795,Mixed Breed,True,Adult,Male,Athenspets,4,"Athens, GA",
2518,73405893,Collie,True,Baby,Male,Royal Animal Refuge,1,"Tyrone, GA",
2519,73405894,Dachshund,True,Senior,Male,Royal Animal Refuge,1,"Tyrone, GA",
2520,73405896,Collie,True,Baby,Female,Royal Animal Refuge,1,"Tyrone, GA",
2521,73405897,Collie,True,Baby,Male,Royal Animal Refuge,1,"Tyrone, GA",
2522,73406310,Jack Russell Terrier,False,Adult,Male,"Humane Society of Houston County, Inc",3,"Centerville, GA",
2523,73407675,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,1,"Chamblee, GA",
2524,73407678,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,2,"Chamblee, GA",
2525,73407688,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,1,"Chamblee, GA",
2526,73407692,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,1,"Chamblee, GA",
2527,73409678,Black Labrador Retriever,True,Young,Male,Doggie Harmony,3,"Decatur, GA",400.0
2528,73410565,Mixed Breed,True,Young,Female,Lyons Animal Control,1,"Lyons, GA",
2529,73410568,Catahoula Leopard Dog,False,Young,Female,Lyons Animal Control,1,"Lyons, GA",
2530,73410606,Pit Bull Terrier,False,Young,Female,Humane Society of Harris County,1,"Hamilton, GA",
2531,73410607,Pit Bull Terrier,False,Young,Female,Humane Society of Harris County,1,"Hamilton, GA",
2532,73411851,Beagle,True,Baby,Male,Fayette Humane Society,2,"Fayetteville, GA",
2533,73416077,Dachshund,False,Senior,Female,Rescue Me Ga Inc,6,"Dunwoody, GA",250.0
2534,73418061,Mixed Breed,True,Adult,Male,City of Millen Animal Shelter,2,"Millen, GA",
2535,73418124,Mixed Breed,True,Adult,Male,City of Millen Animal Shelter,2,"Millen, GA",
2536,73418181,Mixed Breed,True,Adult,Female,PAWS Humane,1,"Columbus, GA",
2537,73421611,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,1,"Chamblee, GA",
2538,73422387,Pit Bull Terrier,False,Adult,Male,Douglas County Animal Shelter,5,"Douglasville, GA",
2539,73422388,Mixed Breed,True,Adult,Male,Douglas County Animal Shelter,6,"Douglasville, GA",
2540,73422389,Mixed Breed,True,Young,Male,Douglas County Animal Shelter,6,"Douglasville, GA",
2541,73424534,Anatolian Shepherd,True,Young,Female,"Leica's ""Saving Paws"" Rescue, Inc.",2,"Loganville, GA",
2542,73424954,Staffordshire Bull Terrier,False,Adult,Male,Newnan Coweta Humane Society,6,"Newnan, GA",200.0
2543,73425544,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,3,"Chamblee, GA",
2544,73425547,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,2,"Chamblee, GA",
2545,73425548,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,2,"Chamblee, GA",
2546,73425551,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,1,"Chamblee, GA",
2547,73425553,Mixed Breed,True,Adult,Female,Dekalb County Animal Services,1,"Chamblee, GA",
2548,73425554,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,1,"Chamblee, GA",
2549,73426302,Hound,True,Adult,Male,Gwinnett County Animal Control and Welfare,2,"Lawrenceville, GA",
2550,73426304,Pit Bull Terrier,True,Adult,Male,Gwinnett County Animal Control and Welfare,2,"Lawrenceville, GA",
2551,73426306,Pit Bull Terrier,True,Adult,Female,Gwinnett County Animal Control and Welfare,2,"Lawrenceville, GA",
2552,73426309,Pit Bull Terrier,True,Adult,Male,Gwinnett County Animal Control and Welfare,2,"Lawrenceville, GA",
2553,73426313,Pit Bull Terrier,True,Young,Male,Gwinnett County Animal Control and Welfare,2,"Lawrenceville, GA",
2554,73426316,American Staffordshire Terrier,True,Adult,Female,Gwinnett County Animal Control and Welfare,2,"Lawrenceville, GA",
2555,73426324,Pit Bull Terrier,True,Young,Male,Gwinnett County Animal Control and Welfare,1,"Lawrenceville, GA",
2556,73426327,Pit Bull Terrier,True,Adult,Male,Gwinnett County Animal Control and Welfare,0,"Lawrenceville, GA",
2557,73426333,Pit Bull Terrier,True,Adult,Male,Gwinnett County Animal Control and Welfare,1,"Lawrenceville, GA",
2558,73426341,American Staffordshire Terrier,True,Adult,Female,Gwinnett County Animal Control and Welfare,1,"Lawrenceville, GA",
2559,73426342,Pit Bull Terrier,True,Adult,Female,Gwinnett County Animal Control and Welfare,0,"Lawrenceville, GA",
2560,73426346,Hound,True,Adult,Male,Gwinnett County Animal Control and Welfare,0,"Lawrenceville, GA",
2561,73427549,Mixed Breed,True,Senior,Female,Humane Society of Harris County,6,"Hamilton, GA",
2562,73427880,English Bulldog,True,Adult,Male,Royal Animal Refuge,2,"Tyrone, GA",
2563,73430794,Pit Bull Terrier,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2564,73430796,Pit Bull Terrier,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2565,73432283,Boxer,True,Young,Female,Saving Georgia Dogs Rescue,4,"Barnesville, GA",
2566,73432417,Chihuahua,True,Adult,Female,Pup & Cat Co.,3,"Winder, GA",350.0
2567,73432419,Husky,True,Adult,Female,Pup & Cat Co.,2,"Winder, GA",350.0
2568,73432930,Mixed Breed,True,Adult,Male,Dekalb County Animal Services,3,"Chamblee, GA",
2569,73434060,Pit Bull Terrier,False,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2570,73434063,Labrador Retriever,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2571,73434065,Pit Bull Terrier,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2572,73434067,Mixed Breed,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2573,73434068,Pit Bull Terrier,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2574,73434069,Mixed Breed,True,Adult,Female,Fulton County Animal Services,2,"Atlanta, GA",
2575,73434069,Mixed Breed,True,Adult,Female,Fulton County Animal Services,2,"Atlanta, GA",
2576,73434071,Pit Bull Terrier,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2577,73434071,Pit Bull Terrier,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2578,73434072,Pit Bull Terrier,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2579,73434072,Pit Bull Terrier,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2580,73434079,Pit Bull Terrier,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2581,73434080,Mixed Breed,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2582,73434080,Mixed Breed,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2583,73434081,Mixed Breed,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2584,73434084,Pit Bull Terrier,True,Young,Male,Fulton County Animal Services,2,"Atlanta, GA",
2585,73434085,Labrador Retriever,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2586,73434086,Labrador Retriever,True,Adult,Male,Fulton County Animal Services,2,"Atlanta, GA",
2587,73434088,Mixed Breed,True,Adult,Female,Fulton County Animal Services,2,"Atlanta, GA",
2588,73434093,Mixed Breed,True,Senior,Male,Fulton County Animal Services,3,"Atlanta, GA",
2589,73434095,American Bulldog,True,Young,Female,Fulton County Animal Services,3,"Atlanta, GA",
2590,73434097,Boxer,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2591,73434098,Labrador Retriever,True,Adult,Male,Fulton County Animal Services,2,"Atlanta, GA",
2592,73434098,Labrador Retriever,True,Adult,Male,Fulton County Animal Services,2,"Atlanta, GA",
2593,73434100,Pit Bull Terrier,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2594,73434101,Mixed Breed,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2595,73434102,Husky,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2596,73434102,Husky,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2597,73434109,Pit Bull Terrier,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2598,73434112,Pit Bull Terrier,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2599,73434114,Pit Bull Terrier,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2600,73434117,Pit Bull Terrier,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2601,73434124,Mixed Breed,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2602,73434134,Pit Bull Terrier,True,Adult,Male,Fulton County Animal Services,2,"Atlanta, GA",
2603,73434135,Mixed Breed,True,Young,Female,Fulton County Animal Services,2,"Atlanta, GA",
2604,73434135,Mixed Breed,True,Young,Female,Fulton County Animal Services,2,"Atlanta, GA",
2605,73434137,Pit Bull Terrier,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2606,73434139,Pit Bull Terrier,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2607,73434144,German Shepherd Dog,True,Adult,Male,Fulton County Animal Services,1,"Atlanta, GA",
2608,73434145,Pit Bull Terrier,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2609,73434147,Pit Bull Terrier,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2610,73434150,German Shepherd Dog,True,Adult,Female,Fulton County Animal Services,2,"Atlanta, GA",
2611,73434153,Mixed Breed,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2612,73434153,Mixed Breed,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2613,73434154,Pit Bull Terrier,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2614,73434156,Pit Bull Terrier,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2615,73434158,Pit Bull Terrier,True,Senior,Male,Fulton County Animal Services,2,"Atlanta, GA",
2616,73434164,Labrador Retriever,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2617,73434165,Mixed Breed,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2618,73434166,Pit Bull Terrier,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2619,73434170,Pit Bull Terrier,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2620,73434171,Pit Bull Terrier,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2621,73434173,Mixed Breed,True,Senior,Male,Fulton County Animal Services,3,"Atlanta, GA",
2622,73434177,Pit Bull Terrier,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2623,73434177,Pit Bull Terrier,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2624,73434180,Mixed Breed,True,Adult,Female,Fulton County Animal Services,2,"Atlanta, GA",
2625,73434181,Pit Bull Terrier,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2626,73434184,Pit Bull Terrier,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2627,73434185,Mixed Breed,True,Adult,Male,Fulton County Animal Services,1,"Atlanta, GA",
2628,73434189,Pit Bull Terrier,True,Adult,Male,Fulton County Animal Services,1,"Atlanta, GA",
2629,73434194,Mixed Breed,True,Young,Male,Fulton County Animal Services,1,"Atlanta, GA",
2630,73434197,Pit Bull Terrier,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2631,73434200,Mixed Breed,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2632,73434203,Mixed Breed,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2633,73434204,Mixed Breed,True,Adult,Female,Fulton County Animal Services,2,"Atlanta, GA",
2634,73434208,Mixed Breed,True,Adult,Female,Fulton County Animal Services,1,"Atlanta, GA",
2635,73434214,Pit Bull Terrier,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2636,73434215,Pit Bull Terrier,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2637,73434217,Pit Bull Terrier,True,Adult,Male,Fulton County Animal Services,2,"Atlanta, GA",
2638,73434219,Labrador Retriever,True,Young,Male,Fulton County Animal Services,3,"Atlanta, GA",
2639,73434221,Pit Bull Terrier,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2640,73434223,Mixed Breed,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2641,73434224,Mixed Breed,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2642,73434225,Pit Bull Terrier,True,Adult,Male,Fulton County Animal Services,2,"Atlanta, GA",
2643,73434228,Mixed Breed,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2644,73434229,Pit Bull Terrier,True,Adult,Female,Fulton County Animal Services,1,"Atlanta, GA",
2645,73434231,Mixed Breed,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2646,73434233,Pit Bull Terrier,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2647,73434237,Pit Bull Terrier,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2648,73434240,Mixed Breed,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2649,73434240,Mixed Breed,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2650,73434241,Pit Bull Terrier,True,Adult,Female,Fulton County Animal Services,2,"Atlanta, GA",
2651,73434242,Pit Bull Terrier,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2652,73434245,Labrador Retriever,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2653,73434247,Pit Bull Terrier,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2654,73434248,Pit Bull Terrier,True,Young,Female,Fulton County Animal Services,3,"Atlanta, GA",
2655,73434251,Labrador Retriever,True,Young,Male,Fulton County Animal Services,2,"Atlanta, GA",
2656,73434252,Pit Bull Terrier,True,Adult,Male,Fulton County Animal Services,2,"Atlanta, GA",
2657,73434254,American Bulldog,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2658,73434255,Shepherd,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2659,73434256,Mixed Breed,True,Adult,Female,Fulton County Animal Services,2,"Atlanta, GA",
2660,73434257,Mixed Breed,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2661,73434259,Labrador Retriever,True,Adult,Female,Fulton County Animal Services,2,"Atlanta, GA",
2662,73434264,Labrador Retriever,True,Adult,Male,Fulton County Animal Services,2,"Atlanta, GA",
2663,73434273,Pit Bull Terrier,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2664,73434274,Pit Bull Terrier,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2665,73434280,Mixed Breed,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2666,73434281,Pit Bull Terrier,True,Adult,Female,Fulton County Animal Services,2,"Atlanta, GA",
2667,73434283,Pit Bull Terrier,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2668,73434284,Mixed Breed,True,Young,Female,Fulton County Animal Services,1,"Atlanta, GA",
2669,73434287,Mixed Breed,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2670,73434288,Mixed Breed,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2671,73434293,Pit Bull Terrier,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2672,73434293,Pit Bull Terrier,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2673,73434296,Pit Bull Terrier,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2674,73434296,Pit Bull Terrier,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2675,73434297,Boxer,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2676,73434298,Pit Bull Terrier,True,Adult,Female,Fulton County Animal Services,2,"Atlanta, GA",
2677,73434299,Pit Bull Terrier,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2678,73434301,Pit Bull Terrier,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2679,73434302,Labrador Retriever,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2680,73434302,Labrador Retriever,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2681,73434303,Shepherd,True,Adult,Male,Fulton County Animal Services,2,"Atlanta, GA",
2682,73434306,Pit Bull Terrier,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2683,73434307,Mixed Breed,True,Adult,Male,Fulton County Animal Services,1,"Atlanta, GA",
2684,73434310,Labrador Retriever,True,Adult,Female,Fulton County Animal Services,2,"Atlanta, GA",
2685,73434312,Pit Bull Terrier,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2686,73434320,Boxer,True,Young,Male,Fulton County Animal Services,2,"Atlanta, GA",
2687,73434321,Mixed Breed,True,Adult,Male,Fulton County Animal Services,3,"Atlanta, GA",
2688,73434323,Mixed Breed,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2689,73434327,Mixed Breed,True,Adult,Female,Fulton County Animal Services,1,"Atlanta, GA",
2690,73434327,Mixed Breed,True,Adult,Female,Fulton County Animal Services,1,"Atlanta, GA",
2691,73434328,Mixed Breed,True,Adult,Female,Fulton County Animal Services,3,"Atlanta, GA",
2692,73434329,Mixed Breed,True,Adult,Male,Fulton County Animal Services,1,"Atlanta, GA",
2693,73434335,German Shepherd Dog,True,Senior,Female,Fulton County Animal Services,2,"Atlanta, GA",
