,pet_id,primary_breed,mixed_breed,age,gender,size,shelter_name,shelter_id,zip_code,num_photos,pet_location,health,adoption_fee,adoption_fee2
898,54281604,Mixed Breed,True,Adult,Female,Large,PAWS Atlanta,GA914,30035,6,"Decatur, GA","Vaccinations up to date, spayed / neutered.",,
899,54281494,Mixed Breed,True,Adult,Female,Large,PAWS Atlanta,GA914,30035,5,"Decatur, GA","Vaccinations up to date, spayed / neutered, special needs.",,
900,54280354,American Bulldog,True,Adult,Female,Medium,PAWS Atlanta,GA914,30035,6,"Decatur, GA","Vaccinations up to date, spayed / neutered, special needs.",,
901,54223785,Shepherd,True,Adult,Male,Large,PAWS Atlanta,GA914,30035,2,"Decatur, GA","Vaccinations up to date, spayed / neutered.",,
902,54223384,American Bulldog,True,Senior,Female,Medium,PAWS Atlanta,GA914,30035,6,"Decatur, GA","Vaccinations up to date, spayed / neutered, special needs.",,
903,54223142,Mixed Breed,True,Adult,Male,Large,PAWS Atlanta,GA914,30035,6,"Decatur, GA","Vaccinations up to date, spayed / neutered.",,
904,52223514,Mixed Breed,True,Adult,Male,Medium,PAWS Atlanta,GA914,30035,3,"Decatur, GA","Vaccinations up to date, spayed / neutered.",,
905,52223144,Mixed Breed,False,Adult,Female,Large,PAWS Atlanta,GA914,30035,2,"Decatur, GA","Vaccinations up to date, spayed / neutered.",,
906,50091589,Terrier,True,Young,Male,Medium,PAWS Atlanta,GA914,30035,2,"Decatur, GA","Vaccinations up to date, spayed / neutered.",,
907,48271551,Shepherd,True,Adult,Male,Large,PAWS Atlanta,GA914,30035,4,"Decatur, GA",,,
908,48271457,Shepherd,True,Adult,Female,Medium,PAWS Atlanta,GA914,30035,2,"Decatur, GA",,,
909,48271337,Jack Russell Terrier,True,Adult,Male,Medium,PAWS Atlanta,GA914,30035,3,"Decatur, GA","Vaccinations up to date, spayed / neutered, special needs.",,
910,43568427,Australian Cattle Dog / Blue Heeler,True,Adult,Female,Medium,PAWS Atlanta,GA914,30035,1,"Decatur, GA","Vaccinations up to date, spayed / neutered, special needs.",,
911,68762748,Yellow Labrador Retriever,True,Young,Male,Large,"Shar Pei Nation Rescue, Inc.",FL1569,31805,5,"Cusseta, GA","Vaccinations up to date, spayed / neutered.",450,450.0
912,68762706,Shar-Pei,True,Young,Male,Large,"Shar Pei Nation Rescue, Inc.",FL1569,31805,5,"Cusseta, GA","Vaccinations up to date, spayed / neutered.",350,350.0
913,64018506,Collie,True,Adult,Male,Large,"Shar Pei Nation Rescue, Inc.",FL1569,31805,5,"Cusseta, GA","Vaccinations up to date, spayed / neutered.",350,350.0
914,50014829,Terrier,True,Adult,Female,Medium,"BullyWag, Inc.",GA665,30269,3,"Peachtree City, GA","Vaccinations up to date, spayed / neutered.",,
915,44099864,American Bulldog,True,Adult,Female,Medium,"BullyWag, Inc.",GA665,30269,1,"Peachtree City, GA","Vaccinations up to date, spayed / neutered.",,
916,43511145,Pit Bull Terrier,True,Adult,Female,Large,"BullyWag, Inc.",GA665,30269,2,"Peachtree City, GA",Vaccinations up to date.,,
917,41647887,Terrier,True,Adult,Female,Medium,"BullyWag, Inc.",GA665,30269,5,"Peachtree City, GA",Spayed / neutered.,,
918,41647866,Terrier,False,Adult,Female,Medium,"BullyWag, Inc.",GA665,30269,6,"Peachtree City, GA",Spayed / neutered.,,
919,41597136,Pointer,True,Adult,Male,Large,"BullyWag, Inc.",GA665,30269,3,"Peachtree City, GA","Vaccinations up to date, spayed / neutered.",,
920,73756856,Mixed Breed,False,Adult,Female,Medium,Rescue Coop,SC566,30315,5,"ATLANTA, GA","Vaccinations up to date, spayed / neutered.",,
921,73756176,American Staffordshire Terrier,False,Young,Female,Medium,Rescue Coop,SC566,30315,5,"ATLANTA, GA","Vaccinations up to date, spayed / neutered.",,
922,73752412,American Foxhound,False,Adult,Male,Medium,Rescue Coop,SC566,30315,4,"ATLANTA, GA","Vaccinations up to date, spayed / neutered.",,
923,73745487,Mixed Breed,True,Young,Male,Medium,Waiting Under the Willow Foundation / WUWF Rescue,TX2467,30315,6,"Atlanta, GA",Vaccinations up to date.,325,325.0
924,73744815,Staffordshire Bull Terrier,True,Adult,Female,Large,Waiting Under the Willow Foundation / WUWF Rescue,TX2467,30315,6,"Atlanta, GA","Vaccinations up to date, spayed / neutered.",250,250.0
925,73744563,Pointer,True,Baby,Male,Medium,Waiting Under the Willow Foundation / WUWF Rescue,TX2467,30315,6,"Atlanta, GA",Vaccinations up to date.,325,325.0
926,73744389,Mixed Breed,True,Young,Female,Medium,Waiting Under the Willow Foundation / WUWF Rescue,TX2467,30315,6,"Atlanta, GA","Vaccinations up to date, spayed / neutered.",325,325.0
927,73730323,Siberian Husky,True,Adult,Male,Large,Waiting Under the Willow Foundation / WUWF Rescue,TX2467,30315,6,"Atlanta, GA","Vaccinations up to date, spayed / neutered.",250,250.0
928,73729235,Mixed Breed,True,Adult,Male,Large,Waiting Under the Willow Foundation / WUWF Rescue,TX2467,30315,6,"Atlanta, GA","Vaccinations up to date, spayed / neutered.",250,250.0
929,73729121,Rottweiler,True,Young,Male,Large,Waiting Under the Willow Foundation / WUWF Rescue,TX2467,30315,4,"Atlanta, GA","Vaccinations up to date, spayed / neutered.",250,250.0
930,73693877,Mixed Breed,False,Young,Female,Medium,Rescue Coop,SC566,30315,2,"ATLANTA, GA","Vaccinations up to date, spayed / neutered, special needs.",,
931,73693739,American Staffordshire Terrier,False,Adult,Male,Medium,Rescue Coop,SC566,30315,6,"ATLANTA, GA","Vaccinations up to date, spayed / neutered, special needs.",,
932,73691626,Mixed Breed,False,Adult,Female,Medium,Rescue Coop,SC566,30315,3,"ATLANTA, GA","Vaccinations up to date, spayed / neutered.",,
933,73687716,Mixed Breed,True,Baby,Female,Medium,Waiting Under the Willow Foundation / WUWF Rescue,TX2467,30315,3,"Atlanta, GA","Vaccinations up to date, spayed / neutered.",325,325.0
934,73686838,Mixed Breed,True,Baby,Male,Medium,Waiting Under the Willow Foundation / WUWF Rescue,TX2467,30315,6,"Atlanta, GA",Vaccinations up to date.,325,325.0
935,73686554,Mixed Breed,False,Young,Male,Medium,Waiting Under the Willow Foundation / WUWF Rescue,TX2467,30315,4,"Atlanta, GA","Vaccinations up to date, spayed / neutered.",324,325.0
936,73686317,Black Mouth Cur,True,Adult,Female,Large,Waiting Under the Willow Foundation / WUWF Rescue,TX2467,30315,3,"Atlanta, GA","Vaccinations up to date, spayed / neutered.",250,250.0
937,73685970,Mixed Breed,True,Baby,Male,Medium,Waiting Under the Willow Foundation / WUWF Rescue,TX2467,30315,5,"Atlanta, GA",Vaccinations up to date.,325,325.0
938,73671020,Mixed Breed,False,Young,Male,Large,Waiting Under the Willow Foundation / WUWF Rescue,TX2467,30315,5,"Atlanta, GA","Vaccinations up to date, spayed / neutered.",250,250.0
939,73664127,Mixed Breed,True,Young,Male,Medium,Waiting Under the Willow Foundation / WUWF Rescue,TX2467,30315,5,"Atlanta, GA",Vaccinations up to date.,325,325.0
940,73656126,Shepherd,True,Young,Female,Large,Waiting Under the Willow Foundation / WUWF Rescue,TX2467,30315,6,"Atlanta, GA","Vaccinations up to date, spayed / neutered.",250,250.0
941,73655911,Mixed Breed,True,Young,Male,Large,Waiting Under the Willow Foundation / WUWF Rescue,TX2467,30315,5,"Atlanta, GA","Vaccinations up to date, spayed / neutered.",250,250.0
942,73655808,Mixed Breed,True,Baby,Male,Medium,Waiting Under the Willow Foundation / WUWF Rescue,TX2467,30315,5,"Atlanta, GA",Vaccinations up to date.,325,325.0
943,73655673,Shepherd,True,Young,Female,Medium,Waiting Under the Willow Foundation / WUWF Rescue,TX2467,30315,4,"Atlanta, GA","Vaccinations up to date, spayed / neutered.",250,250.0
944,73653247,Staffordshire Bull Terrier,True,Young,Male,Medium,Waiting Under the Willow Foundation / WUWF Rescue,TX2467,30315,4,"Atlanta, GA","Vaccinations up to date, spayed / neutered.",250,250.0
945,73652707,Staffordshire Bull Terrier,True,Young,Male,Medium,Waiting Under the Willow Foundation / WUWF Rescue,TX2467,30315,5,"Atlanta, GA","Vaccinations up to date, spayed / neutered.",250,250.0
946,73643686,Shepherd,True,Adult,Female,Medium,Waiting Under the Willow Foundation / WUWF Rescue,TX2467,30315,6,"Atlanta, GA","Vaccinations up to date, spayed / neutered.",250,250.0
947,73641964,Mastiff,False,Adult,Female,Large,Waiting Under the Willow Foundation / WUWF Rescue,TX2467,30315,6,"Atlanta, GA","Vaccinations up to date, spayed / neutered.",250,250.0
948,73641063,Treeing Walker Coonhound,True,Young,Female,Medium,Waiting Under the Willow Foundation / WUWF Rescue,TX2467,30315,6,"Atlanta, GA","Vaccinations up to date, spayed / neutered.",250,250.0
949,73641019,Mixed Breed,True,Adult,Female,Medium,Waiting Under the Willow Foundation / WUWF Rescue,TX2467,30315,6,"Atlanta, GA","Vaccinations up to date, spayed / neutered.",250,250.0
950,73630373,Australian Kelpie,True,Adult,Female,Medium,Waiting Under the Willow Foundation / WUWF Rescue,TX2467,30315,6,"Atlanta, GA","Vaccinations up to date, spayed / neutered.",250,250.0
951,73557482,Mixed Breed,False,Adult,Female,Medium,Rescue Coop,SC566,30315,5,"ATLANTA, GA","Vaccinations up to date, spayed / neutered.",,
952,72521392,Pit Bull Terrier,True,Young,Male,Medium,SNARR Northeast,NY1298,30315,6,"Atlanta, GA","Vaccinations up to date, spayed / neutered.",475,475.0
953,72494683,Pit Bull Terrier,True,Adult,Female,Medium,SNARR Northeast,NY1298,30315,6,"Atlanta, GA","Vaccinations up to date, spayed / neutered.",300,300.0
954,72494667,Pit Bull Terrier,True,Adult,Male,Medium,SNARR Northeast,NY1298,30315,12,"Atlanta, GA","Vaccinations up to date, spayed / neutered.",400,400.0
955,73050264,Hound,True,Young,Male,Medium,Athens Canine Rescue,GA116,30602,3,"Athens, GA","Vaccinations up to date, spayed / neutered.",,
956,73049769,Pit Bull Terrier,True,Young,Female,Medium,Athens Canine Rescue,GA116,30602,6,"Athens, GA","Vaccinations up to date, spayed / neutered.",,
957,70338277,Vizsla,True,Young,Male,Large,Athens Canine Rescue,GA116,30602,6,"Athens, GA","Vaccinations up to date, spayed / neutered.",300,300.0
958,70227354,Plott Hound,True,Baby,Male,Medium,Athens Canine Rescue,GA116,30602,6,"Athens, GA","Vaccinations up to date, spayed / neutered.",251,250.0
959,65620215,American Staffordshire Terrier,True,Young,Female,Large,Athens Canine Rescue,GA116,30602,6,"Athens, GA","Vaccinations up to date, spayed / neutered.",,
960,57304372,Labrador Retriever,True,Adult,Male,Medium,Washington Wilkes Humane Animal Shelter,GA152,30673,3,"Washington, GA","Vaccinations up to date, spayed / neutered.",,
961,73448238,Shiba Inu,True,Young,Female,Medium,Covey Hill Animal Rescue,GA1115,31763,5,"Leesburg, GA","Vaccinations up to date, spayed / neutered.",100,100.0
962,73511635,Shiba Inu,True,Young,Female,Medium,Covey Hill Animal Rescue,GA1115,31763,3,"Leesburg, GA","Vaccinations up to date, spayed / neutered.",100,100.0
963,73511497,Shiba Inu,True,Young,Male,Medium,Covey Hill Animal Rescue,GA1115,31763,5,"Leesburg, GA","Vaccinations up to date, spayed / neutered.",100,100.0
964,73438534,Shiba Inu,True,Young,Female,Small,Covey Hill Animal Rescue,GA1115,31763,3,"Leesburg, GA","Vaccinations up to date, spayed / neutered.",100,100.0
965,73437603,Terrier,True,Young,Female,Medium,Covey Hill Animal Rescue,GA1115,31763,4,"Leesburg, GA","Vaccinations up to date, spayed / neutered.",100,100.0
966,73437467,Bull Terrier,True,Young,Male,Medium,Covey Hill Animal Rescue,GA1115,31763,2,"Leesburg, GA","Vaccinations up to date, spayed / neutered.",100,100.0
967,72964503,Feist,True,Young,Male,Small,Covey Hill Animal Rescue,GA1115,31763,2,"Leesburg, GA","Vaccinations up to date, spayed / neutered.",100,100.0
968,73743454,Spaniel,True,Adult,Female,Small,Royal Animal Refuge,GA926,30290,3,"Tyrone, GA",Vaccinations up to date.,,
969,73717721,Catahoula Leopard Dog,False,Young,Female,Medium,Royal Animal Refuge,GA926,30290,5,"Tyrone, GA","Vaccinations up to date, spayed / neutered.",,
970,73717722,Catahoula Leopard Dog,False,Young,Male,Medium,Royal Animal Refuge,GA926,30290,5,"Tyrone, GA","Vaccinations up to date, spayed / neutered.",,
971,73677790,Yellow Labrador Retriever,True,Adult,Female,Large,Royal Animal Refuge,GA926,30290,6,"Tyrone, GA","Vaccinations up to date, spayed / neutered.",,
972,73654926,Shih Tzu,False,Adult,Male,Small,Royal Animal Refuge,GA926,30290,2,"Tyrone, GA",Vaccinations up to date.,,
973,73645389,Pit Bull Terrier,False,Senior,Male,Large,Royal Animal Refuge,GA926,30290,1,"Tyrone, GA","Vaccinations up to date, spayed / neutered.",,
974,73589741,Chihuahua,True,Adult,Male,Small,Royal Animal Refuge,GA926,30290,5,"Tyrone, GA","Vaccinations up to date, spayed / neutered.",,
975,73564681,Shih Tzu,True,Adult,Male,Small,Royal Animal Refuge,GA926,30290,1,"Tyrone, GA","Vaccinations up to date, spayed / neutered.",,
976,73547772,German Shepherd Dog,True,Baby,Female,Small,Royal Animal Refuge,GA926,30290,4,"Tyrone, GA",Vaccinations up to date.,,
977,73547770,German Shepherd Dog,True,Baby,Female,Small,Royal Animal Refuge,GA926,30290,3,"Tyrone, GA",Vaccinations up to date.,,
978,73547771,German Shepherd Dog,True,Baby,Male,Small,Royal Animal Refuge,GA926,30290,6,"Tyrone, GA",Vaccinations up to date.,,
979,73427880,English Bulldog,True,Adult,Male,Medium,Royal Animal Refuge,GA926,30290,2,"Tyrone, GA",Vaccinations up to date.,,
980,73405893,Collie,True,Baby,Male,Small,Royal Animal Refuge,GA926,30290,1,"Tyrone, GA","Vaccinations up to date, spayed / neutered.",,
981,73405897,Collie,True,Baby,Male,Small,Royal Animal Refuge,GA926,30290,1,"Tyrone, GA","Vaccinations up to date, spayed / neutered.",,
982,73405896,Collie,True,Baby,Female,Small,Royal Animal Refuge,GA926,30290,1,"Tyrone, GA","Vaccinations up to date, spayed / neutered.",,
983,73405894,Dachshund,True,Senior,Male,Small,Royal Animal Refuge,GA926,30290,1,"Tyrone, GA","Vaccinations up to date, spayed / neutered.",,
984,73396224,Chihuahua,True,Senior,Female,Small,Royal Animal Refuge,GA926,30290,1,"Tyrone, GA","Vaccinations up to date, spayed / neutered.",,
985,73396226,Terrier,True,Senior,Male,Small,Royal Animal Refuge,GA926,30290,1,"Tyrone, GA","Vaccinations up to date, spayed / neutered.",,
986,73237482,Black Labrador Retriever,False,Baby,Female,Small,Royal Animal Refuge,GA926,30290,1,"Tyrone, GA",Vaccinations up to date.,,
987,73121141,Great Dane,False,Young,Female,Large,Royal Animal Refuge,GA926,30290,1,"Tyrone, GA","Vaccinations up to date, spayed / neutered.",,
988,73093555,Boxer,True,Adult,Female,Medium,Royal Animal Refuge,GA926,30290,6,"Tyrone, GA","Vaccinations up to date, spayed / neutered.",,
989,72989868,Chihuahua,False,Senior,Female,Small,Royal Animal Refuge,GA926,30290,2,"Tyrone, GA","Vaccinations up to date, spayed / neutered.",,
990,72989876,Terrier,False,Senior,Male,Small,Royal Animal Refuge,GA926,30290,6,"Tyrone, GA","Vaccinations up to date, spayed / neutered.",,
991,72989870,Pit Bull Terrier,True,Baby,Female,Small,Royal Animal Refuge,GA926,30290,3,"Tyrone, GA","Vaccinations up to date, spayed / neutered.",,
992,72989874,Pit Bull Terrier,True,Baby,Female,Small,Royal Animal Refuge,GA926,30290,2,"Tyrone, GA","Vaccinations up to date, spayed / neutered.",,
993,72989877,Pit Bull Terrier,True,Baby,Female,Small,Royal Animal Refuge,GA926,30290,5,"Tyrone, GA","Vaccinations up to date, spayed / neutered.",,
994,72989871,Pit Bull Terrier,True,Baby,Female,Small,Royal Animal Refuge,GA926,30290,5,"Tyrone, GA","Vaccinations up to date, spayed / neutered.",,
995,72879847,Chihuahua,True,Adult,Female,Small,Royal Animal Refuge,GA926,30290,3,"Tyrone, GA","Vaccinations up to date, spayed / neutered.",,
996,72840387,Pit Bull Terrier,True,Baby,Male,Small,Royal Animal Refuge,GA926,30290,6,"Tyrone, GA","Vaccinations up to date, spayed / neutered.",,
997,72815898,Mixed Breed,False,Young,Female,Small,Royal Animal Refuge,GA926,30290,6,"Tyrone, GA","Vaccinations up to date, spayed / neutered.",,
998,72596750,Catahoula Leopard Dog,True,Adult,Male,Large,Royal Animal Refuge,GA926,30290,6,"Tyrone, GA","Vaccinations up to date, spayed / neutered.",,
999,72504150,Spitz,True,Adult,Female,Small,Royal Animal Refuge,GA926,30290,4,"Tyrone, GA","Vaccinations up to date, spayed / neutered.",,
1000,57405815,Hound,False,Adult,Female,Medium,Royal Animal Refuge,GA926,30290,6,"Tyrone, GA","Vaccinations up to date, spayed / neutered.",,
1001,56719554,Shepherd,True,Adult,Female,Medium,Royal Animal Refuge,GA926,30290,6,"Tyrone, GA","Vaccinations up to date, spayed / neutered.",,
1002,56446273,Pit Bull Terrier,False,Adult,Female,Medium,Royal Animal Refuge,GA926,30290,6,"Tyrone, GA","Vaccinations up to date, spayed / neutered.",,
1003,73636772,Cardigan Welsh Corgi,True,Adult,Male,Medium, Joyful Pets Animal Rescue,MA499,30304,5,"Atlanta, GA","Vaccinations up to date, spayed / neutered.",,
1004,73361370,Hound,True,Young,Male,Medium, Joyful Pets Animal Rescue,MA499,30304,5,"Atlanta, GA","Vaccinations up to date, spayed / neutered.",,
1005,73206975,Labrador Retriever,True,Adult,Female,Medium, Joyful Pets Animal Rescue,MA499,30304,5,"Atlanta, GA","Vaccinations up to date, spayed / neutered.",,
1006,73027803,Labrador Retriever,True,Young,Male,Large, Joyful Pets Animal Rescue,MA499,30304,5,"Atlanta, GA","Vaccinations up to date, spayed / neutered.",,
1007,72973110,Pit Bull Terrier,False,Adult,Female,Medium, Joyful Pets Animal Rescue,MA499,30304,5,"Atlanta, GA","Vaccinations up to date, spayed / neutered.",,
1008,72857769,Pit Bull Terrier,True,Baby,Female,Medium, Joyful Pets Animal Rescue,MA499,30304,4,"Atlanta, GA","Vaccinations up to date, spayed / neutered.",,
1009,72787102,Pit Bull Terrier,True,Adult,Male,Medium, Joyful Pets Animal Rescue,MA499,30304,5,"Atlanta, GA","Vaccinations up to date, spayed / neutered.",,
1010,71535504,Staffordshire Bull Terrier,True,Senior,Female,Medium, Joyful Pets Animal Rescue,MA499,30304,4,"Atlanta, GA","Vaccinations up to date, spayed / neutered, special needs.",,
1011,68902573,Mixed Breed,True,Adult,Male,Medium,Whiskers Fund,TN977,30320,2,"ATLANTA , GA","Vaccinations up to date, spayed / neutered.",,
1012,73575576,Chihuahua,True,Adult,Male,Small,Furry Foots,GA1122,30337,5,"College Park, GA",Spayed / neutered.,,
1013,73575490,Carolina Dog,True,Adult,Female,Medium,Furry Foots,GA1122,30337,3,"College Park, GA","Vaccinations up to date, spayed / neutered.",,
1014,73613974,Terrier,True,Baby,Male,Small,Southern Souls Rescue,GA720,30814,6,"Harlem, GA","Vaccinations up to date, spayed / neutered.",400,400.0
1015,73450982,Siberian Husky,False,Adult,Male,Large,Korean Paws Rescue,GA1005,30087,4,"Stone Mountain, GA",,,
1016,73217063,Labrador Retriever,True,Adult,Male,Large,Korean Paws Rescue,GA1005,30087,2,"Stone Mountain, GA","Vaccinations up to date, spayed / neutered.",350,350.0
1017,73015505,Redbone Coonhound,True,Young,Male,Large,"Much Ado About Hounds, Inc.",GA854,30087,2,"Stone Mountain, GA","Vaccinations up to date, spayed / neutered.",,
1018,72320124,Dachshund,True,Adult,Male,Medium,"Much Ado About Hounds, Inc.",GA854,30087,1,"Stone Mountain, GA","Vaccinations up to date, spayed / neutered.",,
1019,72215171,German Shepherd Dog,False,Adult,Male,Large,"Much Ado About Hounds, Inc.",GA854,30087,2,"Stone Mountain, GA",,,
