pet_id,pet_name,primary_breed,secondary_breed,mixed_breed,age,gender,size,primary_colour,secondary_colour,coat_length,shelter_name,shelter_id,zip_code,num_photos,children,cats,other_dogs,other_animals,fee_waived,pet_location,characteristics,house_trained,health
73662514,Trixi (GA),Rat Terrier,Chihuahua,True,Adult,Female,Small,,,,New Rattitude - national Rat Terrier rescue,GA558,30277,3,True,,True,,False,"Sharpsburg, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
73595681,Freddie aka Freeway A048805,Pit Bull Terrier,Mixed Breed,True,Young,Male,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,1,,,True,,False,"Sharpsburg, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
73569965,Oreo aka Inky A049677,Labrador Retriever,Mixed Breed,True,Baby,Female,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,3,True,,True,,False,"Sharpsburg, GA",N/A,N/A,Vaccinations up to date.
72643478,Gunner,Black Mouth Cur,Mixed Breed,True,Young,Male,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,6,,,True,,False,"Sharpsburg, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
72200001,Montana aka Maxwell A048180,Pointer,Labrador Retriever,True,Young,Male,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,6,True,,True,,False,"Sharpsburg, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
72171656,Prancer aka Daisy Rae A047963,Mixed Breed,,False,Young,Female,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,6,True,,True,,False,"Sharpsburg, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
72155285,Sienna A047879,Staffordshire Bull Terrier,Mixed Breed,True,Adult,Female,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,6,True,,True,,False,"Sharpsburg, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
72111366,Emilia A047828,Labrador Retriever,Mixed Breed,True,Young,Female,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,4,True,,True,,False,"Sharpsburg, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
72031763,Jemma A045672,Pit Bull Terrier,Mixed Breed,True,Adult,Female,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,6,,False,True,,False,"Sharpsburg, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
72031764,Leonidas,Chocolate Labrador Retriever,Mixed Breed,True,Young,Male,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,6,,,,,False,"Sharpsburg, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
70927814,Lizza,Border Collie,,False,Adult,Female,Medium,Black,White / Cream,,Fayette Humane Society,GA83,30214,4,,,,,False,"Fayetteville, GA","Good with Other Dogs, HOUSEBROKEN",N/A,"Vaccinations up to date, spayed / neutered."
70673982,Hart,Pit Bull Terrier,,True,Young,Male,Medium,Black,White / Cream,,Fayette Humane Society,GA83,30214,6,True,True,,,False,"Fayetteville, GA","Good with Cats, Good with Kids, Good with Other Dogs, HOUSEBROKEN",N/A,"Vaccinations up to date, spayed / neutered."
66217627,Stuart,Chihuahua,Mixed Breed,True,Adult,Male,Small,Black,Yellow / Tan / Blond / Fawn,,Fayette Humane Society,GA83,30214,6,,,,,False,"Fayetteville, GA","Flight Risk Nervous in New Situations, Good with Other Dogs, Must Be In A Home With Another Dog, Needs Fence",N/A,"Vaccinations up to date, spayed / neutered."
61704010,Jude,Basset Hound,,False,Young,Male,Medium,"Tricolor (Brown, Black, & White)",,Short,Basset Hound Rescue of Georgia,GA146,30214,3,,,,,False,"Fayetteville, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
60927049,Turner,Basset Hound,,False,Adult,Male,Medium,"Tricolor (Brown, Black, & White)",,Short,Basset Hound Rescue of Georgia,GA146,30214,1,,,,,False,"Fayetteville, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
60927023,Sully,Basset Hound,,False,Adult,Male,Medium,Red / Chestnut / Orange,,Short,Basset Hound Rescue of Georgia,GA146,30214,1,,,,,False,"Fayetteville, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered, special needs."
59475658,Olive,Basset Hound,,False,Adult,Female,Medium,Red / Chestnut / Orange,White / Cream,Short,Basset Hound Rescue of Georgia,GA146,30214,3,,,,,False,"Fayetteville, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
59475611,Darla,Basset Hound,,False,Senior,Female,Medium,Red / Chestnut / Orange,White / Cream,,Basset Hound Rescue of Georgia,GA146,30214,4,,,,,False,"Fayetteville, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
58559167,Lulu,German Shepherd Dog,,False,Senior,Female,Medium,Brown / Chocolate,Black,,Fayette Humane Society,GA83,30214,6,,,,,False,"Fayetteville, GA","Good with Other Dogs, HOUSEBROKEN, NO CATS, No Small Children",N/A,"Vaccinations up to date, spayed / neutered."
56082518,Legend,Basset Hound,,False,Adult,Male,Medium,Red / Chestnut / Orange,White / Cream,Medium,Basset Hound Rescue of Georgia,GA146,30214,4,,,,,False,"Fayetteville, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
53491768,Ollie,Basset Hound,,False,Adult,Male,Medium,"Tricolor (Brown, Black, & White)",,Short,Basset Hound Rescue of Georgia,GA146,30214,3,,,,,False,"Fayetteville, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
52805314,Thurston Howl,Basset Hound,,False,Adult,Male,Medium,Red / Chestnut / Orange,White / Cream,Short,Basset Hound Rescue of Georgia,GA146,30214,4,False,,,,False,"Fayetteville, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
38579430,Joy,Basset Hound,,False,Adult,Female,Medium,"Tricolor (Brown, Black, & White)",,Short,Basset Hound Rescue of Georgia,GA146,30214,4,False,,True,False,False,"Fayetteville, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
31091848,Tucker,Basset Hound,,False,Senior,Male,Medium,Red / Chestnut / Orange,White / Cream,Short,Basset Hound Rescue of Georgia,GA146,30214,4,,,True,,False,"Fayetteville, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered, special needs."
73776209,Skittles,Mixed Breed,,True,Baby,Male,Medium,Gray / Blue / Silver,,,Coco's Cupboard,GA787,30269,2,,,,,False,"Peachtree City, GA",N/A,N/A,Vaccinations up to date.
73756517,Nadine,Bloodhound,,True,Baby,Female,Medium,Brown / Chocolate,,,Coco's Cupboard,GA787,30269,0,,,,,False,"Peachtree City, GA",N/A,N/A,Vaccinations up to date.
73756522,Peaches,Border Collie,,True,Baby,Female,Medium,Yellow / Tan / Blond / Fawn,White / Cream,,Coco's Cupboard,GA787,30269,1,,,,,False,"Peachtree City, GA",N/A,N/A,Vaccinations up to date.
73756520,Hawk,Husky,Shepherd,True,Adult,Male,Large,Black,Yellow / Tan / Blond / Fawn,,Coco's Cupboard,GA787,30269,1,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
73756523,Frank,Border Collie,,True,Baby,Male,Medium,Black,White / Cream,,Coco's Cupboard,GA787,30269,1,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
73756516,Hershey,Mixed Breed,,True,Baby,Male,Medium,Brown / Chocolate,,,Coco's Cupboard,GA787,30269,2,,,,,False,"Peachtree City, GA",N/A,N/A,Vaccinations up to date.
73756519,Rosie,Border Collie,,True,Baby,Female,Medium,Black,White / Cream,,Coco's Cupboard,GA787,30269,1,,,,,False,"Peachtree City, GA",N/A,N/A,Vaccinations up to date.
73756518,Bosco,Bernese Mountain Dog,,False,Adult,Male,Medium,Black,White / Cream,,Coco's Cupboard,GA787,30269,1,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
73756521,April,Border Collie,,True,Baby,Female,Medium,Black,White / Cream,,Coco's Cupboard,GA787,30269,1,,,,,False,"Peachtree City, GA",N/A,N/A,Vaccinations up to date.
73756524,Twix,Mixed Breed,,True,Baby,Male,Medium,Yellow / Tan / Blond / Fawn,,,Coco's Cupboard,GA787,30269,2,,,,,False,"Peachtree City, GA",N/A,N/A,Vaccinations up to date.
73756514,Kala,Bloodhound,,True,Baby,Female,Medium,Brown / Chocolate,,,Coco's Cupboard,GA787,30269,0,,,,,False,"Peachtree City, GA",N/A,N/A,Vaccinations up to date.
73756515,Jolene,Australian Shepherd,Mixed Breed,True,Young,Female,Medium,Brown / Chocolate,,,Coco's Cupboard,GA787,30269,2,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
73746937,Luna PENDING,French Bulldog,,False,Adult,Female,Medium,Yellow / Tan / Blond / Fawn,,,Coco's Cupboard,GA787,30269,1,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
73746936,Wilma D,French Bulldog,,False,Adult,Female,Medium,Gray / Blue / Silver,,,Coco's Cupboard,GA787,30269,1,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
73572011,Riot,Husky,Mixed Breed,True,Adult,Male,Medium,Black,Yellow / Tan / Blond / Fawn,,Coco's Cupboard,GA787,30269,1,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
73513545,Cookie,Labrador Retriever,Pit Bull Terrier,True,Young,Female,Medium,Brown / Chocolate,White / Cream,,Coco's Cupboard,GA787,30269,1,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
73233533,Coco,American Staffordshire Terrier,Mixed Breed,True,Adult,Female,Medium,Black,White / Cream,,Coco's Cupboard,GA787,30269,1,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
73233534,Brooke,Pit Bull Terrier,Mixed Breed,True,Adult,Female,Medium,Black,White / Cream,,Coco's Cupboard,GA787,30269,1,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
73170321,Silas,Cane Corso,,False,Adult,Male,Large,Brown / Chocolate,Brindle,,Coco's Cupboard,GA787,30269,2,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
73170323,Minnie,Mixed Breed,Terrier,True,Young,Female,Medium,Black,,,Coco's Cupboard,GA787,30269,1,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
73159816,Navy,German Shepherd Dog,,False,Adult,Female,Large,White / Cream,,,Coco's Cupboard,GA787,30269,1,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
73159819,Sunny,English Bulldog,Terrier,True,Young,Female,Medium,Black,,,Coco's Cupboard,GA787,30269,1,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
73159818,Mika,Mixed Breed,,False,Senior,Female,Medium,White / Cream,,,Coco's Cupboard,GA787,30269,2,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
73159814,Phantom (pending),German Shepherd Dog,,False,Young,Male,Medium,White / Cream,,,Coco's Cupboard,GA787,30269,2,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
72266685,Missy,Chihuahua,,True,Senior,Female,Small,Black,Yellow / Tan / Blond / Fawn,,Coco's Cupboard,GA787,30269,0,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
72266682,Asia,Rat Terrier,Boxer,True,Adult,Female,Medium,White / Cream,Yellow / Tan / Blond / Fawn,,Coco's Cupboard,GA787,30269,1,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
71915722,Adora A046128,Labrador Retriever,Mixed Breed,True,Adult,Female,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,6,True,False,True,,False,"Sharpsburg, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
71915721,Beetlejuice A047632,Staffordshire Bull Terrier,Mixed Breed,True,Adult,Male,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,6,True,,True,,False,"Sharpsburg, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
71617949,Tabasco A048700,Mixed Breed,,False,Young,Male,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,6,,,,,False,"Sharpsburg, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
71617950,Modelo aka Winston A048696,Mixed Breed,,False,Young,Male,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,6,,,,,False,"Sharpsburg, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
71617947,Tapatio aka Tappy A048697,Mixed Breed,,False,Young,Male,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,6,,,True,,False,"Sharpsburg, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
71591966,Holly A047991,Mixed Breed,,True,Young,Female,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,6,,False,,,False,"Sharpsburg, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
71573150,Gabe,Staffordshire Bull Terrier,Mixed Breed,True,Adult,Male,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,6,True,True,True,,False,"Sharpsburg, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
71560831,JD A047552,Pit Bull Terrier,Mixed Breed,True,Senior,Male,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,6,,,,,False,"Sharpsburg, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
71550203,Harley A048458,Siberian Husky,,False,Senior,Female,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,6,True,,True,,False,"Sharpsburg, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
71550206,Ace A047474,Staffordshire Bull Terrier,Mixed Breed,True,Adult,Male,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,6,,,True,,False,"Sharpsburg, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
71407797,Camero A047356,Staffordshire Bull Terrier,Mixed Breed,True,Adult,Male,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,6,,False,,,False,"Sharpsburg, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
71245129,Mac aka Billy A047720,German Shepherd Dog,,False,Young,Male,Large,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,5,,,True,,False,"Sharpsburg, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
71141400,Rilo A047886,Labrador Retriever,Mixed Breed,True,Young,Male,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,6,,True,True,,False,"Sharpsburg, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
70861223,Lovey aka Sammy A048199,Pit Bull Terrier,Mixed Breed,True,Young,Female,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,6,True,,True,,False,"Sharpsburg, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
70209712,Wyatt A046433,Labrador Retriever,Mixed Breed,True,Adult,Male,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,6,,,True,,False,"Sharpsburg, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
70209713,Prim A046501,Staffordshire Bull Terrier,Mixed Breed,True,Adult,Female,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,6,,False,,,False,"Sharpsburg, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
69163345,Xena A046063,Staffordshire Bull Terrier,Mixed Breed,True,Adult,Female,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,4,,,True,,False,"Sharpsburg, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
68747674,Charley A045634,Staffordshire Bull Terrier,Mixed Breed,True,Adult,Male,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,5,,,,,False,"Sharpsburg, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
68710315,Trinity A045674,Staffordshire Bull Terrier,Mixed Breed,True,Adult,Female,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,6,,False,True,,False,"Sharpsburg, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
68697245,Bonnibel aka Bella,Mixed Breed,,False,Adult,Female,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,6,,,,,False,"Sharpsburg, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
64693743,Java A045444,Staffordshire Bull Terrier,Mixed Breed,True,Adult,Female,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,6,,,True,,False,"Sharpsburg, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
63781301,Reece A045265,Staffordshire Bull Terrier,Mixed Breed,True,Adult,Male,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,6,,,True,,False,"Sharpsburg, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
73741973,Ginger,Labrador Retriever,Golden Retriever,True,Young,Female,Medium,Golden,,,Lyons Animal Control,GA1109,30436,2,,,True,,False,"Lyons, GA",Good with Dogs,N/A,Vaccinations up to date.
73410565,Sweetie,Mixed Breed,,False,Young,Female,Medium,,,,Lyons Animal Control,GA1109,30436,1,,,,,False,"Lyons, GA",N/A,N/A,Vaccinations up to date.
73410568,Bailey,Catahoula Leopard Dog,,False,Young,Female,Medium,Golden,,,Lyons Animal Control,GA1109,30436,1,,,,,False,"Lyons, GA",N/A,N/A,Vaccinations up to date.
73251474,Bessie,Mixed Breed,,False,Young,Female,Medium,White / Cream,Black,,Lyons Animal Control,GA1109,30436,2,,,,,False,"Lyons, GA",N/A,N/A,Vaccinations up to date.
72956179,J Lo,Mixed Breed,,False,Young,Female,Medium,Black,White / Cream,,Lyons Animal Control,GA1109,30436,1,,,,,False,"Lyons, GA",N/A,N/A,Vaccinations up to date.
72956190,Jenna,German Shepherd Dog,,True,Young,Female,Medium,Black,White / Cream,,Lyons Animal Control,GA1109,30436,1,,,,,False,"Lyons, GA",N/A,N/A,Vaccinations up to date.
73655122,Bubba,Mixed Breed,,False,Senior,Male,Large,,,,PAWS Atlanta,GA914,30035,1,,,True,,False,"Decatur, GA","Affectionate, Loyal, Gentle, Smart, Curious",Yes,"Vaccinations up to date, spayed / neutered."
73597314,Tyne,Pit Bull Terrier,,False,Young,Male,Medium,Gray / Blue / Silver,,Short,PAWS Atlanta,GA914,30035,3,True,,True,,False,"Decatur, GA","Affectionate, Brave, Curious, Playful, Friendly",N/A,"Vaccinations up to date, spayed / neutered."
73597215,Carlisle,Pit Bull Terrier,,False,Young,Female,Medium,Gray / Blue / Silver,,Short,PAWS Atlanta,GA914,30035,3,True,,True,,False,"Decatur, GA","Affectionate, Athletic, Curious, Funny, Loves To Play, Loves People",N/A,"Vaccinations up to date, spayed / neutered."
73597089,Frankie Dart,Mixed Breed,,False,Baby,Female,Medium,,,,PAWS Atlanta,GA914,30035,1,True,True,True,,False,"Decatur, GA","Affectionate, Brave, Curious, Playful",N/A,"Vaccinations up to date, spayed / neutered."
73596948,Henry,Mixed Breed,,False,Adult,Male,Large,Brindle,,Short,PAWS Atlanta,GA914,30035,1,,,,,False,"Decatur, GA","Affectionate, Athletic, Curious, Playful, Smart, Friendly",N/A,"Vaccinations up to date, spayed / neutered."
73596899,Britta Perry,Mixed Breed,,False,Young,Female,Medium,,,,PAWS Atlanta,GA914,30035,2,True,,True,,False,"Decatur, GA","Affectionate, Brave, Curious, Friendly, Playful, Smart",N/A,"Vaccinations up to date, spayed / neutered."
73591213,Shirley Bennett,Mixed Breed,,False,Baby,Female,Medium,Black,,Short,PAWS Atlanta,GA914,30035,2,True,True,True,,False,"Decatur, GA","Affectionate, Brave, Curious, Playful, Loyal, Loves, Funny",N/A,"Vaccinations up to date, spayed / neutered."
73590624,Zeus,Pit Bull Terrier,,False,Senior,Male,Medium,,,,PAWS Atlanta,GA914,30035,4,,,,,False,"Decatur, GA","Affectionate, Curious, Friendly, Funny, Loyal, Playful, Smart",Yes,"Vaccinations up to date, spayed / neutered."
73590543,Dr. Teeth,Mixed Breed,,False,Adult,Male,Small,,,Short,PAWS Atlanta,GA914,30035,5,False,,True,,False,"Decatur, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
73590413,Bunty,Mixed Breed,,False,Adult,Female,Medium,,,,PAWS Atlanta,GA914,30035,4,True,,,,False,"Decatur, GA","Affectionate, Curious, Friendly, Gentle, Loyal, Playful, Smart",N/A,"Vaccinations up to date, spayed / neutered."
73140293,Big Papa,American Bulldog,,True,Senior,Male,Large,White / Cream,,Short,PAWS Atlanta,GA914,30035,6,,,True,,False,"Decatur, GA","Affectionate, Brave, Friendly, Funny, Playful, Loves",Yes,"Vaccinations up to date, spayed / neutered."
73137220,Carey,Chihuahua,,True,Senior,Male,Small,Black,White / Cream,Short,PAWS Atlanta,GA914,30035,1,,,True,,False,"Decatur, GA","Affectionate, Brave, Curious, Couch, Friendly, Funny, Dignified, Gentle, Loves, Loyal, Playful",Yes,"Vaccinations up to date, spayed / neutered."
73632993,Hallie,Mixed Breed,Dogo Argentino,True,Adult,Female,Medium,,,,Butts County Humane Society aka Butts Mutts,GA1020,30233,5,,,,,False,"Jackson, GA",N/A,N/A,N/A
73632994,Brynn,Labrador Retriever,,True,Baby,Female,Medium,,,,Butts County Humane Society aka Butts Mutts,GA1020,30233,4,,,,,False,"Jackson, GA",N/A,N/A,Spayed / neutered.
73538902,Clinger,Shepherd,Black Mouth Cur,True,Baby,Male,Medium,Brown / Chocolate,,,Butts County Humane Society aka Butts Mutts,GA1020,30233,6,,,,,False,"Jackson, GA",N/A,N/A,N/A
73538901,Suzie,Shepherd,Black Mouth Cur,True,Baby,Female,Medium,"Tricolor (Brown, Black, & White)",,,Butts County Humane Society aka Butts Mutts,GA1020,30233,5,,,,,False,"Jackson, GA",N/A,N/A,N/A
73538920,Ciara,Shepherd,Hound,True,Baby,Female,Medium,"Tricolor (Brown, Black, & White)",,,Butts County Humane Society aka Butts Mutts,GA1020,30233,6,,,,,False,"Jackson, GA",N/A,N/A,N/A
73538910,Jilly,Shepherd,,False,Baby,Female,Medium,,,,Butts County Humane Society aka Butts Mutts,GA1020,30233,5,,,,,False,"Jackson, GA",N/A,N/A,N/A
73538909,Cookie,Labrador Retriever,Boxer,True,Young,Female,Small,"Tricolor (Brown, Black, & White)",,,Butts County Humane Society aka Butts Mutts,GA1020,30233,5,,,,,False,"Jackson, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
73538895,Kaylan,Boxer,,True,Young,Female,Medium,White / Cream,,,Butts County Humane Society aka Butts Mutts,GA1020,30233,6,,True,True,,False,"Jackson, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
73538927,Brooke,Great Dane,,False,Young,Female,Large,Black,,,Butts County Humane Society aka Butts Mutts,GA1020,30233,6,True,,True,,False,"Jackson, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
73538914,Rosalee,Mixed Breed,,False,Young,Female,Medium,White / Cream,,,Butts County Humane Society aka Butts Mutts,GA1020,30233,5,,,,,False,"Jackson, GA",N/A,N/A,N/A
73538905,Kendall,Boxer,American Bulldog,True,Adult,Male,Large,,,,Butts County Humane Society aka Butts Mutts,GA1020,30233,4,,,,,False,"Jackson, GA",N/A,N/A,N/A
73538917,Odie,Great Pyrenees,German Shepherd Dog,True,Adult,Male,Large,"Tricolor (Brown, Black, & White)",,,Butts County Humane Society aka Butts Mutts,GA1020,30233,6,True,True,,,False,"Jackson, GA",N/A,N/A,N/A
73538894,Jade,Shepherd,,False,Baby,Female,Medium,,,,Butts County Humane Society aka Butts Mutts,GA1020,30233,5,,,,,False,"Jackson, GA",N/A,N/A,N/A
73538892,Ozzy,Great Pyrenees,German Shepherd Dog,True,Young,Male,Large,Brown / Chocolate,,,Butts County Humane Society aka Butts Mutts,GA1020,30233,6,True,True,True,,False,"Jackson, GA",N/A,N/A,N/A
73538900,Jazer,Labrador Retriever,Pit Bull Terrier,True,Adult,Male,Medium,,,,Butts County Humane Society aka Butts Mutts,GA1020,30233,6,,,,,False,"Jackson, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
73538899,Gracie,Mixed Breed,,True,Baby,Female,Large,,,,Butts County Humane Society aka Butts Mutts,GA1020,30233,5,,,,,False,"Jackson, GA",N/A,N/A,N/A
73538925,Shadow,Dutch Shepherd,,True,Young,Female,Medium,Brindle,,,Butts County Humane Society aka Butts Mutts,GA1020,30233,4,True,True,True,,False,"Jackson, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
73538919,Angel,Hound,,True,Senior,Female,Medium,Brown / Chocolate,,,Butts County Humane Society aka Butts Mutts,GA1020,30233,5,True,True,True,,False,"Jackson, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
